leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,24,29,7271,78,0,0,0,0,0,27532,3,0
0,0,0,0,6,29,7272,78,0,0,0,0,0,206317,3,0
0,0,0,0,3,29,7273,78,0,0,0,0,0,196946,3,0
0,0,0,0,88,29,7274,78,0,0,0,0,0,233840,3,0
0,0,0,0,19,29,7275,78,0,0,0,0,0,201085,3,0
0,0,0,0,1,0,7276,80,0,0,0,0,0,176645,4,0
0,0,0,0,2,3,7277,80,0,0,0,0,0,204445,4,0
0,0,0,0,4,4,7278,80,0,0,0,0,0,212516,4,0
0,0,0,0,3,6,7279,80,0,0,0,0,0,235156,4,0
0,0,0,0,17,7,7280,80,0,0,0,0,0,211785,4,0
5,1,0,1,14,12,7281,80,0,0,0,1,4,163209,3,0
1,0,0,1,8,13,7282,80,0,0,0,0,1,193206,3,0
2,1,0,1,5,15,7283,80,0,0,0,0,0,244194,3,0
0,0,0,0,11,16,7284,80,0,0,0,0,0,237310,3,0
1,0,0,1,18,21,7285,80,0,0,0,0,0,140445,3,0
1,0,0,1,19,25,7286,80,0,0,0,0,0,216265,3,0
0,0,0,0,7,28,7287,80,0,0,0,0,0,179903,3,0
0,0,0,0,20,28,7288,80,0,0,0,0,0,241363,3,0
0,0,0,0,23,28,7289,80,0,0,0,0,0,229249,3,0
0,0,0,0,26,28,7290,80,0,0,0,0,0,235573,3,0
0,0,0,0,13,28,7291,80,0,0,0,0,0,162901,3,0
0,0,0,0,12,28,7292,80,0,0,0,0,0,201945,3,0
0,0,0,0,16,28,7293,80,0,0,0,0,0,17725,3,0
0,0,0,0,21,28,7294,80,0,0,0,0,0,241889,3,0
0,0,0,0,38,28,7295,80,0,0,0,0,0,230827,3,0
0,0,0,0,27,28,7296,80,0,0,0,0,0,199754,3,0
0,0,0,0,6,28,7297,80,0,0,0,0,0,156975,3,0
0,0,0,0,25,28,7298,80,0,0,0,0,0,238765,3,0
0,0,0,0,10,29,7299,80,0,0,0,0,0,178233,3,0
0,0,0,0,15,29,7300,80,0,0,0,0,0,224865,3,0
0,0,0,0,36,29,7301,80,0,0,0,0,0,231457,3,0
0,0,0,0,9,29,7302,80,0,0,0,0,0,233315,3,0
0,0,0,0,30,29,7303,80,0,0,0,0,0,244712,3,0
0,0,0,0,31,0,7304,81,0,0,0,0,0,184585,4,0
2,1,0,1,10,2,7305,81,1,0,0,0,1,211221,5,0
0,0,0,0,25,4,7306,81,0,0,0,0,0,186876,4,0
0,0,0,0,36,5,7307,81,0,0,0,0,0,240439,3,0
0,0,0,0,4,6,7308,81,0,0,0,0,0,189110,4,0
0,0,0,0,16,8,7309,81,0,0,0,0,0,175316,4,0
0,0,0,0,3,13,7310,81,0,0,0,0,0,122574,3,0
2,1,0,1,14,15,7311,81,0,0,0,0,1,225847,3,0
1,0,0,1,7,18,7312,81,0,0,0,0,1,202663,3,0
2,1,0,1,22,24,7313,81,1,0,0,0,2,229728,4,0
1,0,0,1,9,26,7314,81,0,0,0,0,0,212232,3,0
0,0,0,0,5,28,7315,81,0,0,0,0,0,176992,3,0
0,0,0,0,20,28,7316,81,0,0,0,0,0,215818,3,0
0,0,0,0,8,28,7317,81,0,0,0,0,0,222387,3,0
0,0,0,0,24,28,7318,81,0,0,0,0,0,200449,3,0
0,0,0,0,1,28,7319,81,0,0,0,0,0,220314,3,0
2,1,0,1,32,28,7320,81,0,0,0,0,0,240807,3,0
0,0,0,0,6,28,7321,81,0,0,0,0,0,184013,3,0
1,0,0,1,2,28,7322,81,0,0,0,0,1,169591,4,0
1,0,0,1,17,28,7323,81,1,0,0,0,1,229968,3,0
0,0,0,0,21,28,7324,81,0,0,0,0,0,238969,3,0
0,0,0,0,33,28,7325,81,0,0,0,0,0,240808,3,0
0,0,0,0,49,28,7326,81,0,0,0,0,0,245843,3,0
0,0,0,0,1,0,7327,82,0,0,0,0,0,170632,4,0
0,0,0,0,2,3,7328,82,0,0,0,0,0,213570,4,0
0,0,0,0,5,4,7329,82,0,0,0,0,0,134828,4,0
1,0,0,1,17,6,7330,82,1,0,0,0,1,227945,5,0
0,0,0,0,3,7,7331,82,0,0,0,0,0,226508,4,0
1,0,0,1,29,12,7332,82,1,0,0,0,1,104442,5,0
0,0,0,0,27,13,7333,82,0,0,0,0,0,216485,4,0
0,0,0,0,6,15,7334,82,0,0,0,0,0,182689,4,0
0,0,0,0,11,16,7335,82,0,0,0,0,0,212680,4,0
2,1,0,1,19,18,7336,82,0,0,0,0,2,223746,4,0
0,0,0,0,9,25,7337,82,0,0,0,0,0,49045,3,0
0,0,0,0,8,28,7338,82,0,0,0,0,0,165449,3,0
0,0,0,0,7,28,7339,82,0,0,0,0,0,204322,3,0
0,0,0,0,20,28,7340,82,0,0,0,0,0,230162,3,0
1,0,0,1,16,28,7341,82,0,0,0,0,0,163212,3,0
0,0,0,0,26,28,7342,82,0,0,0,0,0,209532,3,0
2,1,0,1,25,28,7343,82,0,0,0,0,2,224487,4,0
1,0,0,1,12,28,7344,82,0,0,0,0,0,236550,3,0
0,0,0,0,10,28,7345,82,0,0,0,0,0,220872,3,0
0,0,0,0,24,28,7346,82,0,0,0,0,0,218744,3,0
0,0,0,0,21,28,7347,82,0,0,0,0,0,229745,3,0
0,0,0,0,23,28,7348,82,0,0,0,0,0,221764,3,0
0,0,0,0,18,28,7349,82,0,0,0,0,0,231270,3,0
0,0,0,0,14,29,7350,82,0,0,0,0,0,238334,3,0
0,0,0,0,30,29,7351,82,0,0,0,0,0,238993,3,0
0,0,0,0,13,29,7352,82,0,0,0,0,0,225510,3,0
0,0,0,0,38,29,7353,82,0,0,0,0,0,230160,3,0
0,0,0,0,44,29,7354,82,0,0,0,0,0,238995,3,0
0,0,0,0,1,0,7355,83,0,0,0,0,0,166764,3,0
0,0,0,0,5,4,7356,83,0,0,0,0,0,190962,3,0
1,0,0,1,4,5,7357,83,0,0,0,0,0,204787,3,0
1,0,0,1,6,6,7358,83,0,0,0,0,0,169623,3,0
0,0,0,0,15,10,7359,83,0,0,0,0,0,208549,3,0
0,0,0,0,7,12,7360,83,0,0,0,0,0,222109,3,0
1,0,0,1,17,13,7361,83,0,0,0,0,1,200780,3,0
1,0,0,1,8,15,7362,83,0,0,0,0,1,233484,3,0
0,0,0,0,2,16,7363,83,0,0,0,0,0,189833,3,0
0,0,0,0,9,24,7364,83,0,0,0,0,0,189910,3,0
0,0,0,0,19,26,7365,83,0,0,0,0,0,171881,3,0
0,0,0,0,11,28,7366,83,0,0,0,0,0,198057,3,0
0,0,0,0,14,28,7367,83,0,0,0,0,0,213687,3,0
0,0,0,0,3,28,7368,83,0,0,0,0,0,213569,3,0
0,0,0,0,34,28,7369,83,0,0,0,0,0,243178,3,0
0,0,0,0,20,28,7370,83,0,0,0,0,0,198039,3,0
0,0,0,0,12,28,7371,83,0,0,0,0,0,197945,3,0
2,1,0,1,24,28,7372,83,0,0,0,0,1,224870,3,0
0,0,0,0,23,28,7373,83,0,0,0,0,0,205961,3,0
0,0,0,0,35,28,7374,83,0,0,0,0,0,245553,3,0
0,0,0,0,18,28,7375,83,0,0,0,0,0,205956,3,0
0,0,0,0,28,28,7376,83,0,0,0,0,0,234111,3,0
0,0,0,0,13,28,7377,83,0,0,0,0,0,240894,3,0
0,0,0,0,22,29,7378,83,0,0,0,0,0,215820,3,0
0,0,0,0,27,29,7379,83,0,0,0,0,0,216484,3,0
0,0,0,0,16,29,7380,83,0,0,0,0,0,230700,3,0
0,0,0,0,33,29,7381,83,0,0,0,0,0,240220,3,0
0,0,0,0,21,29,7382,83,0,0,0,0,0,230660,3,0
0,0,0,0,1,0,7383,86,0,0,0,0,0,49000,3,0
3,1,0,1,2,3,7384,86,1,0,0,0,2,195479,5,0
1,0,0,1,6,4,7385,86,0,0,0,0,0,199580,3,0
0,0,0,0,19,6,7386,86,0,0,0,0,0,244204,3,0
0,0,0,0,31,7,7387,86,0,0,0,0,0,241673,3,0
0,0,0,0,8,10,7388,86,0,0,0,0,0,189218,3,0
1,0,0,1,21,23,7389,86,1,0,0,0,1,189468,4,0
1,0,0,1,23,13,7390,86,0,0,0,0,1,230107,3,0
1,0,0,1,37,15,7391,86,1,0,0,0,1,178287,5,0
1,0,0,1,14,27,7392,86,0,0,0,0,1,224520,3,0
2,1,0,1,20,25,7393,86,1,0,0,0,1,221714,4,0
1,0,0,1,10,28,7394,86,0,0,0,0,0,236246,3,0
0,0,0,0,16,28,7395,86,0,0,0,0,0,199146,3,0
0,0,0,0,17,28,7396,86,0,0,0,0,0,234229,3,0
0,0,0,0,15,28,7397,86,0,0,0,0,0,201999,3,0
0,0,0,0,13,28,7398,86,0,0,0,0,0,193182,3,0
4,1,0,1,11,28,7399,86,1,0,0,0,1,166844,3,0
0,0,0,0,9,28,7400,86,0,0,0,0,0,231627,3,0
0,0,0,0,18,28,7401,86,0,0,0,0,0,221358,3,0
0,0,0,0,22,28,7402,86,0,0,0,0,0,109852,3,0
0,0,0,0,7,28,7403,86,0,0,0,0,0,189148,3,0
0,0,0,0,4,28,7404,86,0,0,0,0,0,171321,3,0
0,0,0,0,3,28,7405,86,0,0,0,0,0,230708,3,0
0,0,0,0,5,29,7406,86,0,0,0,0,0,164766,3,0
0,0,0,0,35,29,7407,86,0,0,0,0,0,245792,3,0
0,0,0,0,45,29,7408,86,0,0,0,0,0,236348,3,0
1,0,0,1,40,29,7409,86,0,0,0,0,1,232519,3,0
0,0,0,0,28,29,7410,86,0,0,0,0,0,234228,3,0
0,0,0,0,1,0,7411,180,0,0,0,0,0,211537,3,0
0,0,0,0,27,3,7412,180,0,0,0,0,0,220853,3,0
0,0,0,0,5,4,7413,180,0,0,0,0,0,144037,3,0
0,0,0,0,24,6,7414,180,0,0,0,0,0,204622,3,0
0,0,0,0,2,7,7415,180,0,0,0,0,0,215419,2,0
0,0,0,0,8,10,7416,180,0,0,0,0,0,213654,3,0
0,0,0,0,22,12,7417,180,0,0,0,0,0,214559,3,0
1,0,0,1,10,16,7418,180,0,0,0,0,0,243583,3,0
0,0,0,0,18,18,7419,180,0,0,0,0,0,173654,3,0
0,0,0,0,9,24,7420,180,0,0,0,0,0,233603,3,0
0,0,0,0,11,26,7421,180,0,0,0,0,0,227871,3,0
0,0,0,0,21,28,7422,180,0,0,0,0,0,202809,3,0
0,0,0,0,28,28,7423,180,0,0,0,0,0,240701,3,0
0,0,0,0,6,28,7424,180,0,0,0,0,0,163203,3,0
0,0,0,0,3,28,7425,180,0,0,0,0,0,202128,3,0
0,0,0,0,12,28,7426,180,0,0,0,0,0,183549,2,0
0,0,0,0,20,28,7427,180,0,0,0,0,0,51353,3,0
0,0,0,0,14,28,7428,180,0,0,0,0,0,204291,3,0
1,0,0,1,19,28,7429,180,0,0,0,0,1,245582,3,0
0,0,0,0,23,28,7430,180,0,0,0,0,0,199010,2,0
0,0,0,0,15,28,7431,180,0,0,0,0,0,204499,2,0
0,0,0,0,17,28,7432,180,0,0,0,0,0,227759,2,0
0,0,0,0,46,28,7433,180,0,0,0,0,0,242321,3,0
0,0,0,0,31,29,7434,180,0,0,0,0,0,237866,3,0
0,0,0,0,34,29,7435,180,0,0,0,0,0,242473,3,0
0,0,0,0,35,29,7436,180,0,0,0,0,0,245584,3,0
0,0,0,0,1,0,7437,184,0,0,0,0,0,186147,5,0
0,0,0,0,7,2,7438,184,0,0,0,0,0,186842,4,0
0,0,0,0,4,4,7439,184,0,0,0,0,0,223263,3,0
0,0,0,0,21,5,7440,184,0,0,0,0,0,233629,5,0
0,0,0,0,17,6,7441,184,0,0,0,0,0,239984,3,0
0,0,0,0,3,8,7442,184,0,0,0,0,0,226438,5,0
0,0,0,0,12,13,7443,184,0,0,0,0,0,190200,3,0
0,0,0,0,18,14,7444,184,0,0,0,0,0,223396,4,0
0,0,0,0,26,15,7445,184,0,0,0,0,0,203830,3,0
3,1,0,1,11,24,7446,184,2,0,0,0,2,242322,5,0
1,0,0,1,9,26,7447,184,0,0,0,0,1,209462,3,0
0,0,0,0,5,28,7448,184,0,0,0,0,0,234473,3,0
0,0,0,0,14,28,7449,184,0,0,0,0,0,234073,3,0
0,0,0,0,46,28,7450,184,0,0,0,0,0,196921,3,0
0,0,0,0,2,28,7451,184,0,0,0,0,0,213127,5,0
0,0,0,0,23,28,7452,184,0,0,0,0,0,219482,3,0
1,0,0,1,30,28,7453,184,0,0,0,0,0,226490,4,0
0,0,0,0,6,28,7454,184,0,0,0,0,0,138413,5,0
0,0,0,0,13,28,7455,184,0,0,0,0,0,216526,3,0
1,0,0,1,31,28,7456,184,1,0,0,0,1,183945,5,0
0,0,0,0,25,28,7457,184,0,0,0,0,0,240822,4,0
0,0,0,0,15,28,7458,184,0,0,0,0,0,231928,3,0
0,0,0,0,10,28,7459,184,0,0,0,0,0,204021,3,0
0,0,0,0,8,29,7460,184,0,0,0,0,0,241433,3,0
0,0,0,0,99,29,7461,184,0,0,0,0,0,242272,3,0
0,0,0,0,19,29,7462,184,0,0,0,0,0,228339,3,0
0,0,0,0,32,29,7463,184,0,0,0,0,0,234953,3,0
0,0,0,0,16,29,7464,184,0,0,0,0,0,225468,3,0
0,0,0,0,1,0,7465,621,0,0,0,0,0,225203,4,0
1,0,0,1,15,2,7466,621,0,0,0,0,1,200980,4,0
0,0,0,0,31,4,7467,621,0,0,0,0,0,209935,4,0
0,0,0,0,26,5,7468,621,0,0,0,0,0,222045,4,0
1,0,0,1,4,6,7469,621,0,0,0,0,0,170636,4,0
0,0,0,0,3,8,7470,621,0,0,0,0,0,244202,4,0
1,0,0,1,6,13,7471,621,0,0,0,0,1,205026,3,0
0,0,0,0,33,15,7472,621,0,0,0,0,0,245748,3,0
1,0,0,1,8,18,7473,621,0,0,0,0,1,243841,3,0
0,0,0,0,45,24,7474,621,0,0,0,0,0,207651,3,0
0,0,0,0,19,26,7475,621,0,0,0,0,0,226084,3,0
0,0,0,0,14,28,7476,621,0,0,0,0,0,228596,3,0
0,0,0,0,11,28,7477,621,0,0,0,0,0,243842,3,0
0,0,0,0,5,28,7478,621,0,0,0,0,0,193546,3,0
0,0,0,0,25,28,7479,621,0,0,0,0,0,236027,3,0
0,0,0,0,21,28,7480,621,0,0,0,0,0,212392,3,0
1,0,0,1,30,28,7481,621,0,0,0,0,0,244465,3,0
1,0,0,1,17,28,7482,621,0,0,0,0,0,198373,3,0
0,0,0,0,10,28,7483,621,0,0,0,0,0,243807,3,0
0,0,0,0,23,28,7484,621,0,0,0,0,0,169495,3,0
0,0,0,0,22,28,7485,621,0,0,0,0,0,243688,3,0
0,0,0,0,18,28,7486,621,0,0,0,0,0,118359,3,0
0,0,0,0,16,28,7487,621,0,0,0,0,0,244455,3,0
0,0,0,0,12,29,7488,621,0,0,0,0,0,244203,3,0
0,0,0,0,20,29,7489,621,0,0,0,0,0,245558,3,0
0,0,0,0,7,29,7490,621,0,0,0,0,0,244453,3,0
0,0,0,0,2,29,7491,621,0,0,0,0,0,226561,3,0
0,0,0,0,27,29,7492,621,0,0,0,0,0,244457,3,0
0,0,0,0,1,0,7493,100804,0,0,0,0,0,204269,2,0
0,0,0,0,19,3,7494,100804,0,0,0,0,0,138251,2,0
0,0,0,0,15,4,7495,100804,0,0,0,0,0,225589,2,0
0,0,0,0,5,6,7496,100804,0,0,0,0,0,198624,2,0
0,0,0,0,3,7,7497,100804,0,0,0,0,0,214641,2,0
0,0,0,0,7,12,7498,100804,0,0,0,0,0,208999,3,0
0,0,0,0,8,13,7499,100804,0,0,0,0,0,192439,3,0
0,0,0,0,10,15,7500,100804,0,0,0,0,0,193728,3,0
0,0,0,0,33,16,7501,100804,0,0,0,0,0,204324,3,0
1,0,0,1,32,24,7502,100804,0,0,0,0,0,208675,3,0
2,1,0,1,16,26,7503,100804,0,0,0,0,2,199014,3,0
0,0,0,0,25,28,7504,100804,0,0,0,0,0,204282,3,0
0,0,0,0,26,28,7505,100804,0,0,0,0,0,171971,3,0
0,0,0,0,6,28,7506,100804,0,0,0,0,0,163955,3,0
0,0,0,0,23,28,7507,100804,0,0,0,0,0,232668,3,0
0,0,0,0,12,28,7508,100804,0,0,0,0,0,223804,3,0
0,0,0,0,21,28,7509,100804,0,0,0,0,0,221934,3,0
2,1,0,1,4,28,7510,100804,1,0,0,0,2,234915,5,0
0,0,0,0,20,28,7511,100804,0,0,0,0,0,240596,3,0
0,0,0,0,14,28,7512,100804,0,0,0,0,0,235669,3,0
0,0,0,0,24,28,7513,100804,0,0,0,0,0,188257,3,0
0,0,0,0,31,28,7514,100804,0,0,0,0,0,231243,3,0
0,0,0,0,30,28,7515,100804,0,0,0,0,0,221669,3,0
0,0,0,0,18,29,7516,100804,0,0,0,0,0,243520,3,0
0,0,0,0,11,29,7517,100804,0,0,0,0,0,186756,3,0
0,0,0,0,17,29,7518,100804,0,0,0,0,0,236710,3,0
0,0,0,0,28,29,7519,100804,0,0,0,0,0,241058,3,0
0,0,0,0,1,0,7520,100805,0,0,0,0,0,155877,1,0
0,0,0,0,2,3,7521,100805,0,0,0,0,0,211707,1,0
0,0,0,0,15,4,7522,100805,0,0,0,0,0,225670,3,0
0,0,0,0,24,6,7523,100805,0,0,0,0,0,223953,3,0
0,0,0,0,21,7,7524,100805,0,0,0,0,0,193357,1,0
0,0,0,0,4,10,7525,100805,0,0,0,0,0,184615,2,0
0,0,0,0,22,13,7526,100805,0,0,0,0,0,213696,3,0
0,0,0,0,7,15,7527,100805,0,0,0,0,0,243963,3,0
0,0,0,0,10,18,7528,100805,0,0,0,0,0,208691,2,0
2,1,0,1,18,24,7529,100805,0,0,0,0,0,244321,2,0
0,0,0,0,9,26,7530,100805,0,0,0,0,0,211095,3,0
0,0,0,0,27,28,7531,100805,0,0,0,0,0,207430,2,0
0,0,0,0,16,28,7532,100805,0,0,0,0,0,229062,3,0
0,0,0,0,19,28,7533,100805,0,0,0,0,0,236315,3,0
0,0,0,0,3,28,7534,100805,0,0,0,0,0,230807,2,0
0,0,0,0,25,28,7535,100805,0,0,0,0,0,208697,3,0
0,0,0,0,20,28,7536,100805,0,0,0,0,0,243964,3,0
0,0,0,0,8,28,7537,100805,0,0,0,0,0,186126,2,0
0,0,0,0,28,28,7538,100805,0,0,0,0,0,244563,1,0
0,0,0,0,44,28,7539,100805,0,0,0,0,0,169602,3,0
0,0,0,0,39,28,7540,100805,0,0,0,0,0,244565,3,0
0,0,0,0,23,28,7541,100805,0,0,0,0,0,240321,3,0
0,0,0,0,14,28,7542,100805,0,0,0,0,0,193658,3,0
0,0,0,0,5,29,7543,100805,0,0,0,0,0,229615,3,0
0,0,0,0,6,29,7544,100805,0,0,0,0,0,155977,3,0
0,0,0,0,35,29,7545,100805,0,0,0,0,0,53412,1,0
0,0,0,0,23,29,7546,111592,0,0,0,0,0,200389,4,0
0,0,0,0,21,28,7547,47,0,0,0,0,0,146760,4,0
0,0,0,0,24,29,7548,111592,0,0,0,0,0,216460,4,0
0,0,0,0,19,29,7549,111592,0,0,0,0,0,182493,3,0
0,0,0,0,3,29,7550,111592,0,0,0,0,0,164169,4,0
0,0,0,0,27,29,7551,111592,0,0,0,0,0,193747,2,0
0,0,0,0,17,29,7552,111592,0,0,0,0,0,231866,3,0
0,0,0,0,8,29,7553,111592,0,0,0,0,0,208421,3,0
1,0,0,1,28,29,7554,111592,1,0,0,0,1,213565,4,0
1,0,0,1,7,29,7555,111592,0,0,0,0,0,194765,3,0
0,0,0,0,19,29,7556,111592,0,0,0,0,0,179844,2,0
0,0,0,0,5,29,7557,111592,0,0,0,0,0,209989,3,0
0,0,0,0,18,29,7558,111592,0,0,0,0,0,227055,3,0
0,0,0,0,15,29,7559,111592,0,0,0,0,0,204639,3,0
0,0,0,0,21,29,7560,111592,0,0,0,0,0,220814,5,0
0,0,0,0,1,29,7561,111592,0,0,0,0,0,178086,3,0
0,0,0,0,19,28,7562,240,0,0,0,0,0,185431,3,0
1,0,0,1,42,24,7563,47,0,0,0,0,0,214997,3,0
0,0,0,0,23,29,7564,111592,0,0,0,0,0,199715,3,0
0,0,0,0,4,19,7565,44,0,0,0,0,0,204259,3,0
1,0,0,1,42,28,7566,22,0,0,0,0,1,243652,3,0
0,0,0,0,40,28,7567,22,0,0,0,0,0,245999,3,0
0,0,0,0,29,28,7568,22,0,0,0,0,0,236940,3,0
0,0,0,0,30,28,7569,22,0,0,0,0,0,245986,3,0
0,0,0,0,46,26,7570,22,0,0,0,0,0,229865,3,0
0,0,0,0,36,11,7571,22,0,0,0,0,0,238446,3,0
0,0,0,0,39,3,7572,22,0,0,0,0,0,243080,3,0
0,0,0,0,31,28,7573,22,0,0,0,0,0,241588,3,0
0,0,0,0,38,7,7574,22,0,0,0,0,0,244938,3,0
0,0,0,0,33,28,7575,22,0,0,0,0,0,246061,3,0
0,0,0,0,43,28,7576,22,0,0,0,0,0,243308,3,0
0,0,0,0,34,28,7577,22,0,0,0,0,0,240559,3,0
0,0,0,0,51,28,7578,22,0,0,0,0,0,242802,3,0
0,0,0,0,1,29,7579,111592,0,0,0,0,0,192448,2,0
0,0,0,0,20,29,7580,467,0,0,0,0,0,199564,3,0
1,0,0,1,3,29,7581,449,1,0,0,0,1,152729,3,0
0,0,0,0,23,29,7582,467,0,0,0,0,0,205600,3,0
1,0,0,1,32,29,7583,111592,0,0,0,0,1,189332,2,0
0,0,0,0,21,29,7584,111592,0,0,0,0,0,189511,3,0
5,1,0,1,12,29,7585,111592,1,0,0,1,3,158023,4,0
1,0,0,1,26,29,7586,467,0,0,0,0,1,168651,3,0
1,0,0,1,7,29,7587,111592,0,0,0,0,0,189242,3,0
3,0,0,1,11,29,7588,467,0,0,0,0,2,231443,3,0
3,0,0,1,9,29,7589,111592,0,0,0,0,3,176580,3,0
0,0,0,0,22,29,7590,467,0,0,0,0,0,181872,3,0
0,0,0,0,33,29,7591,467,0,0,0,0,0,230658,3,0
0,0,0,0,15,29,7592,467,0,0,0,0,0,220440,3,0
0,0,0,0,30,29,7593,467,0,0,0,0,0,227928,3,0
0,0,0,0,13,29,7594,467,0,0,0,0,0,199987,3,0
0,0,0,0,14,29,7595,467,0,0,0,0,0,222737,3,0
0,0,0,0,12,29,7596,467,0,0,0,0,0,201400,3,0
0,0,0,0,42,29,7597,467,0,0,0,0,0,220253,3,0
0,0,0,0,6,29,7598,467,0,0,0,0,0,205192,3,0
0,0,0,0,32,29,7599,467,0,0,0,0,0,157304,3,0
0,0,0,0,34,29,7600,467,0,0,0,0,0,208088,3,0
0,0,0,0,26,29,7601,1867,0,0,0,0,0,233113,3,0
0,0,0,0,28,29,7602,110066,0,0,0,0,0,242816,3,0
0,0,0,0,29,29,7603,1968,0,0,0,0,0,239250,3,0
0,0,0,0,27,29,7604,472,0,0,0,0,0,240915,3,0
0,0,0,0,31,0,7605,517,0,0,0,0,0,225395,3,0
0,0,0,0,36,29,7606,110854,0,0,0,0,0,237156,3,0
0,0,0,0,27,29,7607,111592,0,0,0,0,0,192119,4,0
1,0,0,1,27,29,7608,1853,0,0,0,0,0,204963,3,0
0,0,0,0,28,29,7609,111592,0,0,0,0,0,201535,3,0
2,0,0,1,4,29,7610,111592,0,0,0,0,1,155862,4,0
0,0,0,0,24,29,7611,111592,0,0,0,0,0,176676,3,0
0,0,0,0,14,29,7612,111592,0,0,0,0,0,200145,4,0
3,0,0,1,19,29,7613,111592,0,0,0,0,1,173731,3,0
0,0,0,0,10,29,7614,111592,0,0,0,0,0,177003,4,0
0,0,0,0,8,29,7615,111592,0,0,0,0,0,182521,3,0
1,0,0,1,26,29,7616,1853,1,0,0,0,1,220834,4,0
4,1,0,1,21,29,7617,1853,0,0,0,0,2,165153,3,0
0,0,0,0,23,29,7618,1853,0,0,0,0,0,208618,3,0
0,0,0,0,24,29,7619,462,0,0,0,0,0,222509,3,0
0,0,0,0,6,29,7620,1853,0,0,0,0,0,200724,3,0
0,0,0,0,19,29,7621,462,0,0,0,0,0,234035,3,0
0,0,0,0,29,29,7622,1853,0,0,0,0,0,193041,3,0
0,0,0,0,7,29,7623,1853,0,0,0,0,0,221639,3,0
1,0,0,1,22,29,7624,111592,0,0,0,0,1,197781,4,0
0,0,0,0,22,29,7625,462,0,0,0,0,0,226161,3,0
0,0,0,0,3,29,7626,462,0,0,0,0,0,225161,3,0
0,0,0,0,34,28,7627,44,0,0,0,0,0,238794,3,0
0,0,0,0,15,29,7628,477,0,0,0,0,0,239053,3,0
0,0,0,0,30,29,7629,1854,0,0,0,0,0,245279,3,0
0,0,0,0,14,29,7630,1853,0,0,0,0,0,177644,3,0
0,0,0,0,31,29,7631,110066,0,0,0,0,0,245287,3,0
0,0,0,0,33,29,7632,260,0,0,0,0,0,243155,3,0
0,0,0,0,32,29,7633,479,0,0,0,0,0,245238,3,0
0,0,0,0,27,29,7634,110831,0,0,0,0,0,225105,3,0
0,0,0,0,34,29,7635,1968,0,0,0,0,0,241467,3,0
0,0,0,0,30,29,7636,110832,0,0,0,0,0,240311,3,0
0,0,0,0,49,19,7637,73,0,0,0,0,0,226131,3,0
0,0,0,0,48,24,7638,22,0,0,0,0,0,243315,3,0
0,0,0,0,42,29,7639,469,0,0,0,0,0,245290,3,0
0,0,0,0,40,28,7640,461,0,0,0,0,0,193152,3,0
0,0,0,0,49,28,7641,461,0,0,0,0,0,190149,2,0
0,0,0,0,7,29,7642,461,0,0,0,0,0,227950,3,0
0,0,0,0,13,29,7643,110839,0,0,0,0,0,204525,3,0
1,0,0,1,41,29,7644,461,0,0,0,0,1,183512,2,0
0,0,0,0,16,29,7645,110839,0,0,0,0,0,216194,3,0
1,0,0,1,14,29,7646,110839,0,0,0,0,1,189354,1,0
1,0,0,1,22,29,7647,110839,1,0,0,0,1,171579,5,0
2,0,0,1,19,29,7648,110839,0,0,0,0,1,189575,3,0
1,0,0,1,9,29,7649,110839,1,0,0,0,1,216201,4,0
0,0,0,0,28,25,7650,448,0,0,0,0,0,106231,3,0
0,0,0,0,27,28,7651,461,0,0,0,0,0,189574,3,0
0,0,0,0,48,28,7652,461,0,0,0,0,0,216189,3,0
0,0,0,0,29,29,7653,483,0,0,0,0,0,190223,3,0
0,0,0,0,12,29,7654,483,0,0,0,0,0,240900,3,0
0,0,0,0,46,28,7655,461,0,0,0,0,0,227127,3,0
0,0,0,0,45,29,7656,461,0,0,0,0,0,229764,3,0
0,0,0,0,7,29,7657,110839,0,0,0,0,0,177600,2,0
0,0,0,0,47,28,7658,461,0,0,0,0,0,185132,3,0
0,0,0,0,44,29,7659,461,0,0,0,0,0,225523,3,0
0,0,0,0,43,29,7660,461,0,0,0,0,0,146111,3,0
0,0,0,0,42,29,7661,461,0,0,0,0,0,222390,3,0
0,0,0,0,18,28,7662,483,0,0,0,0,0,239116,3,0
0,0,0,0,30,28,7663,483,0,0,0,0,0,230869,2,0
1,0,0,1,31,29,7664,461,0,0,0,0,0,241489,3,0
0,0,0,0,38,28,7665,483,0,0,0,0,0,193794,3,0
0,0,0,0,37,29,7666,461,0,0,0,0,0,244675,3,0
0,0,0,0,30,29,7667,461,0,0,0,0,0,231184,3,0
0,0,0,0,27,29,7668,483,0,0,0,0,0,241586,3,0
0,0,0,0,29,29,7669,461,0,0,0,0,0,243792,3,0
0,0,0,0,32,29,7670,483,0,0,0,0,0,239614,3,0
0,0,0,0,39,29,7671,483,0,0,0,0,0,231187,3,0
0,0,0,0,37,29,7672,483,0,0,0,0,0,241488,3,0
0,0,0,0,13,0,7673,449,0,0,0,0,0,221087,2,0
0,0,0,0,2,2,7674,449,0,0,0,0,0,240898,3,0
0,0,0,0,23,4,7675,449,0,0,0,0,0,201143,3,0
